datetime,TMP,RH,WS,WD
2023-12-09 22:00:00,12.8,57.6,10.7,323.0
2023-12-09 23:00:00,12.6,59.3,10.3,252.0
2023-12-10 00:00:00,12.4,61.0,14.7,244.0
2023-12-10 01:00:00,12.1,64.2,11.3,287.0
2023-12-10 02:00:00,11.7,68.0,12.6,289.0
2023-12-10 03:00:00,11.6,69.6,12.3,284.0
2023-12-10 04:00:00,11.5,71.3,12.5,302.0
2023-12-10 05:00:00,11.5,71.8,11.1,305.0
2023-12-10 06:00:00,12.0,70.7,10.3,262.0
2023-12-10 07:00:00,13.2,67.1,9.9,281.0
2023-12-10 08:00:00,14.6,62.8,8.9,226.0
2023-12-10 09:00:00,16.4,56.4,10.8,276.0
2023-12-10 10:00:00,18.5,49.3,8.2,297.0
2023-12-10 11:00:00,20.0,45.1,9.0,290.0
2023-12-10 12:00:00,21.3,41.4,9.3,0.0
2023-12-10 13:00:00,22.7,38.6,9.2,324.0
2023-12-10 14:00:00,22.8,36.3,16.1,49.0
2023-12-10 15:00:00,23.2,34.6,20.3,277.0
2023-12-10 16:00:00,23.0,35.3,21.3,311.0
2023-12-10 17:00:00,22.3,36.6,20.5,292.0
2023-12-10 18:00:00,21.2,40.4,16.7,291.0
2023-12-10 19:00:00,19.6,46.2,14.2,287.0
2023-12-10 20:00:00,17.7,51.9,15.8,264.0
2023-12-10 21:00:00,16.8,53.8,18.7,304.0
2023-12-10 22:00:00,15.0,61.0,9.9,262.0
2023-12-10 23:00:00,14.2,63.5,11.7,238.0
2023-12-11 00:00:00,13.2,68.6,8.8,276.0
2023-12-11 01:00:00,10.8,80.6,5.5,319.0
2023-12-11 02:00:00,9.7,85.8,3.8,300.0
2023-12-11 03:00:00,10.2,82.6,8.2,303.0
2023-12-11 04:00:00,10.4,82.2,6.9,295.0
2023-12-11 05:00:00,10.3,84.3,6.1,263.0
2023-12-11 06:00:00,11.7,79.4,6.9,288.0
2023-12-11 07:00:00,12.9,75.2,10.0,241.0
2023-12-11 08:00:00,14.5,64.7,15.1,198.0
2023-12-11 09:00:00,15.0,59.2,18.5,255.0
2023-12-11 10:00:00,15.7,55.2,20.0,269.0
2023-12-11 11:00:00,16.0,54.8,25.0,281.0
2023-12-11 12:00:00,16.6,52.0,27.1,283.0
2023-12-11 13:00:00,15.7,56.3,19.2,278.0
2023-12-11 14:00:00,14.9,66.8,21.1,273.0
2023-12-11 15:00:00,15.4,61.2,23.2,289.0
2023-12-11 16:00:00,14.7,65.0,23.0,292.0
2023-12-11 17:00:00,14.5,62.4,20.1,289.0
2023-12-11 18:00:00,13.4,68.4,12.3,290.0
2023-12-11 19:00:00,12.7,70.4,13.1,283.0
2023-12-11 20:00:00,12.2,69.8,10.6,228.0
2023-12-11 21:00:00,11.5,74.1,11.7,292.0
2023-12-11 22:00:00,10.7,81.0,10.4,282.0
2023-12-11 23:00:00,10.1,81.2,8.9,268.0
2023-12-12 00:00:00,10.1,75.2,7.7,314.0
2023-12-12 01:00:00,9.9,71.3,9.7,317.0
2023-12-12 02:00:00,9.9,69.9,8.1,243.0
2023-12-12 03:00:00,9.5,71.6,9.8,308.0
2023-12-12 04:00:00,8.9,75.3,7.7,279.0
2023-12-12 05:00:00,8.7,70.0,10.6,232.0
2023-12-12 06:00:00,9.4,59.2,13.5,263.0
2023-12-12 07:00:00,10.1,56.8,16.1,246.0
2023-12-12 08:00:00,10.6,58.8,14.6,305.0
2023-12-12 09:00:00,11.5,57.4,27.5,271.0
2023-12-12 10:00:00,12.8,54.3,33.6,283.0
2023-12-12 11:00:00,14.5,48.2,34.9,296.0
2023-12-12 12:00:00,15.1,45.2,36.8,307.0
2023-12-12 13:00:00,15.6,43.8,38.2,291.0
2023-12-12 14:00:00,15.9,42.3,40.8,289.0
2023-12-12 15:00:00,15.6,41.3,42.7,286.0
2023-12-12 16:00:00,15.3,41.4,38.6,287.0
2023-12-12 17:00:00,14.6,43.8,34.3,310.0
2023-12-12 18:00:00,13.7,46.4,29.9,298.0
2023-12-12 19:00:00,12.5,50.4,16.0,292.0
2023-12-12 20:00:00,11.9,52.6,12.4,288.0
2023-12-12 21:00:00,11.2,55.9,10.9,272.0
2023-12-12 22:00:00,10.8,57.3,10.5,242.0
2023-12-12 23:00:00,10.4,57.6,10.2,243.0
2023-12-13 00:00:00,9.7,60.6,7.9,294.0
2023-12-13 01:00:00,7.8,71.9,5.0,270.0
2023-12-13 02:00:00,6.6,77.8,6.3,306.0
2023-12-13 03:00:00,7.0,75.2,10.5,272.0
2023-12-13 04:00:00,6.5,77.6,12.3,279.0
2023-12-13 05:00:00,6.3,78.3,11.5,276.0
2023-12-13 06:00:00,6.8,76.7,9.8,272.0
2023-12-13 07:00:00,9.2,66.5,11.8,260.0
2023-12-13 08:00:00,11.6,54.9,9.9,304.0
2023-12-13 09:00:00,13.0,49.1,18.6,336.0
2023-12-13 10:00:00,14.4,46.2,13.6,282.0
2023-12-13 11:00:00,16.0,44.0,14.1,118.0
2023-12-13 12:00:00,17.0,41.9,14.6,124.0
2023-12-13 13:00:00,17.7,38.4,23.4,302.0
2023-12-13 14:00:00,17.7,38.4,22.5,296.0
2023-12-13 15:00:00,18.2,37.2,20.8,287.0
2023-12-13 16:00:00,18.4,35.6,29.4,288.0
2023-12-13 17:00:00,17.6,37.5,31.2,277.0
2023-12-13 18:00:00,16.4,40.0,19.5,280.0
2023-12-13 19:00:00,14.6,44.9,14.6,261.0
2023-12-13 20:00:00,13.2,50.5,11.4,310.0
2023-12-13 21:00:00,12.0,56.3,9.7,325.0
2023-12-13 22:00:00,11.1,60.4,10.2,335.0
2023-12-13 23:00:00,10.1,64.6,7.5,344.0
2023-12-14 00:00:00,9.3,69.1,7.7,312.0
2023-12-14 01:00:00,8.0,75.7,7.5,319.0
2023-12-14 02:00:00,8.6,72.2,9.9,299.0
2023-12-14 03:00:00,8.1,75.1,7.7,239.0
2023-12-14 04:00:00,7.2,79.4,6.8,261.0
2023-12-14 05:00:00,6.3,85.0,2.4,214.0
2023-12-14 06:00:00,7.0,83.8,2.8,258.0
2023-12-14 07:00:00,10.9,64.2,8.6,316.0
2023-12-14 08:00:00,12.8,51.9,13.2,309.0
2023-12-14 09:00:00,13.5,50.3,12.9,237.0
2023-12-14 10:00:00,14.1,49.8,15.7,306.0
2023-12-14 11:00:00,15.2,44.0,18.8,79.0
2023-12-14 12:00:00,16.0,40.6,28.1,243.0
2023-12-14 13:00:00,15.7,44.4,22.1,285.0
2023-12-14 14:00:00,16.2,43.5,23.1,333.0
2023-12-14 15:00:00,16.1,46.4,22.3,147.0
2023-12-14 16:00:00,15.4,50.5,19.1,265.0
2023-12-14 17:00:00,15.3,47.4,22.6,303.0
2023-12-14 18:00:00,14.3,48.8,18.0,295.0
2023-12-14 19:00:00,13.2,52.0,19.3,259.0
2023-12-14 20:00:00,13.0,50.6,19.6,269.0
2023-12-14 21:00:00,13.0,49.1,16.4,276.0
2023-12-14 22:00:00,12.9,51.0,15.1,242.0
2023-12-14 23:00:00,12.5,55.4,14.2,297.0
2023-12-15 00:00:00,11.8,62.6,12.8,300.0
2023-12-15 01:00:00,11.7,64.4,14.7,246.0
2023-12-15 02:00:00,12.3,60.3,21.1,282.0
2023-12-15 03:00:00,12.8,56.4,25.2,278.0
2023-12-15 04:00:00,12.2,60.0,19.7,229.0
2023-12-15 05:00:00,12.6,60.0,16.3,283.0
2023-12-15 06:00:00,12.2,66.8,17.9,274.0
2023-12-15 07:00:00,12.0,70.2,15.8,234.0
2023-12-15 08:00:00,12.6,69.7,15.0,219.0
2023-12-15 09:00:00,14.1,63.8,20.0,296.0
2023-12-15 10:00:00,13.9,63.4,21.5,264.0
2023-12-15 11:00:00,14.4,59.0,17.8,259.0
2023-12-15 12:00:00,15.5,53.8,19.7,245.0
2023-12-15 13:00:00,15.6,52.7,22.9,257.0
2023-12-15 14:00:00,16.2,47.4,26.0,270.0
2023-12-15 15:00:00,16.1,47.2,23.9,243.0
2023-12-15 16:00:00,15.6,49.0,22.8,272.0
2023-12-15 17:00:00,15.4,49.7,15.9,271.0
2023-12-15 18:00:00,14.7,51.4,14.8,240.0
2023-12-15 19:00:00,14.3,51.8,18.4,250.0
2023-12-15 20:00:00,13.3,57.7,7.5,264.0
2023-12-15 21:00:00,13.3,54.7,8.5,276.0
2023-12-15 22:00:00,13.2,54.7,7.2,197.0
2023-12-15 23:00:00,14.6,46.5,14.8,236.0
2023-12-16 00:00:00,14.3,48.6,15.1,210.0
2023-12-16 01:00:00,13.5,54.3,10.5,278.0
2023-12-16 02:00:00,12.2,65.7,6.2,314.0
2023-12-16 03:00:00,10.3,87.2,5.1,191.0
2023-12-16 04:00:00,9.7,92.4,5.7,234.0
2023-12-16 05:00:00,9.4,89.5,7.9,319.0
2023-12-16 06:00:00,9.5,86.4,10.6,309.0
2023-12-16 07:00:00,9.8,84.4,10.3,333.0
2023-12-16 08:00:00,10.4,81.6,9.1,258.0
2023-12-16 09:00:00,10.9,80.1,11.3,280.0
2023-12-16 10:00:00,12.1,75.3,13.1,292.0
2023-12-16 11:00:00,12.4,74.2,14.1,229.0
2023-12-16 12:00:00,13.0,70.4,12.1,330.0
2023-12-16 13:00:00,13.8,65.0,16.8,312.0
2023-12-16 14:00:00,14.0,61.2,16.7,314.0
2023-12-16 15:00:00,13.8,60.7,15.1,297.0
2023-12-16 16:00:00,13.5,60.6,13.8,317.0
2023-12-16 17:00:00,13.0,58.5,16.3,302.0
2023-12-16 18:00:00,12.4,59.1,15.4,308.0
2023-12-16 19:00:00,11.4,67.1,12.0,290.0
2023-12-16 20:00:00,9.7,85.6,4.5,234.0
2023-12-16 21:00:00,9.4,86.0,7.7,272.0
2023-12-16 22:00:00,9.2,84.0,6.6,267.0
2023-12-16 23:00:00,8.6,87.4,7.4,310.0
2023-12-17 00:00:00,8.4,88.8,6.4,258.0
2023-12-17 01:00:00,8.1,90.8,7.6,315.0
2023-12-17 02:00:00,7.6,94.7,6.2,276.0
2023-12-17 03:00:00,7.2,94.4,8.3,270.0
2023-12-17 04:00:00,7.3,95.3,7.1,248.0
2023-12-17 05:00:00,7.4,94.0,9.4,299.0
2023-12-17 06:00:00,7.9,92.1,9.9,297.0
2023-12-17 07:00:00,8.4,84.5,7.3,286.0
2023-12-17 08:00:00,10.2,67.9,9.0,318.0
2023-12-17 09:00:00,9.8,65.1,14.1,194.0
2023-12-17 10:00:00,11.2,55.8,13.6,344.0
2023-12-17 11:00:00,12.6,44.1,19.5,270.0
2023-12-17 12:00:00,11.1,50.5,31.9,303.0
2023-12-17 13:00:00,11.7,49.2,13.9,302.0
2023-12-17 14:00:00,12.8,41.2,21.4,322.0
2023-12-17 15:00:00,12.0,47.7,11.6,304.0
2023-12-17 16:00:00,12.0,46.9,11.9,337.0
2023-12-17 17:00:00,12.4,44.2,12.2,311.0
2023-12-17 18:00:00,12.6,39.4,17.4,286.0
2023-12-17 19:00:00,11.7,42.2,16.1,283.0
2023-12-17 20:00:00,9.8,51.8,8.5,260.0
2023-12-17 21:00:00,7.1,70.2,6.0,275.0
2023-12-17 22:00:00,5.8,77.3,8.5,308.0
2023-12-17 23:00:00,5.5,78.0,9.2,305.0
2023-12-18 00:00:00,4.2,84.7,5.6,302.0
2023-12-18 01:00:00,3.2,89.6,4.5,248.0
2023-12-18 02:00:00,2.6,93.1,4.0,316.0
2023-12-18 03:00:00,1.8,95.4,3.6,272.0
2023-12-18 04:00:00,1.0,96.3,3.2,318.0
2023-12-18 05:00:00,0.8,97.8,3.2,298.0
2023-12-18 06:00:00,2.2,98.0,0.8,105.0
2023-12-18 07:00:00,6.1,79.8,2.8,99.0
2023-12-18 08:00:00,8.6,67.2,5.3,357.0
2023-12-18 09:00:00,11.5,56.6,8.8,195.0
2023-12-18 10:00:00,14.7,45.2,9.9,128.0
2023-12-18 11:00:00,16.6,38.2,16.8,78.0
2023-12-18 12:00:00,17.8,34.6,18.3,117.0
2023-12-18 13:00:00,18.8,34.0,16.7,103.0
2023-12-18 14:00:00,19.9,32.1,15.2,104.0
2023-12-18 15:00:00,20.7,29.8,11.2,116.0
2023-12-18 16:00:00,21.2,26.8,14.0,38.0
2023-12-18 17:00:00,21.6,24.8,11.1,0.0
2023-12-18 18:00:00,20.9,25.7,11.9,86.0
2023-12-18 19:00:00,18.1,33.2,7.1,87.0
2023-12-18 20:00:00,15.4,42.5,5.7,144.0
2023-12-18 21:00:00,12.2,57.8,3.6,8.0
2023-12-18 22:00:00,9.5,71.2,4.5,298.0
2023-12-18 23:00:00,8.2,76.8,3.0,303.0
2023-12-19 00:00:00,7.0,82.8,4.8,98.0
2023-12-19 01:00:00,6.4,86.4,4.6,322.0
2023-12-19 02:00:00,5.9,89.4,6.0,305.0
2023-12-19 03:00:00,5.4,91.9,4.5,245.0
2023-12-19 04:00:00,4.7,93.9,4.2,261.0
2023-12-19 05:00:00,3.9,96.3,3.1,302.0
2023-12-19 06:00:00,5.8,91.6,3.8,79.0
2023-12-19 07:00:00,9.5,74.4,3.7,69.0
2023-12-19 08:00:00,13.0,59.8,4.8,302.0
2023-12-19 09:00:00,18.2,36.0,14.3,118.0
2023-12-19 10:00:00,20.3,31.2,16.3,90.0
2023-12-19 11:00:00,21.7,27.7,24.6,111.0
2023-12-19 12:00:00,22.3,26.4,24.1,128.0
2023-12-19 13:00:00,22.4,26.8,19.5,95.0
2023-12-19 14:00:00,22.8,28.0,16.7,116.0
2023-12-19 15:00:00,22.5,28.8,23.3,112.0
2023-12-19 16:00:00,22.4,28.9,19.0,75.0
2023-12-19 17:00:00,21.6,28.7,17.2,100.0
2023-12-19 18:00:00,21.5,29.4,14.8,88.0
2023-12-19 19:00:00,20.1,30.3,14.0,125.0
2023-12-19 20:00:00,18.1,36.8,7.0,135.0
2023-12-19 21:00:00,15.3,46.5,10.2,154.0
2023-12-19 22:00:00,13.3,55.6,4.5,126.0
2023-12-19 23:00:00,11.1,65.8,3.6,325.0
2023-12-20 00:00:00,9.5,73.4,3.2,298.0
2023-12-20 01:00:00,8.2,78.9,3.6,324.0
2023-12-20 02:00:00,7.5,82.4,3.8,7.0
2023-12-20 03:00:00,7.0,86.4,1.7,303.0
2023-12-20 04:00:00,7.3,87.4,1.9,275.0
2023-12-20 05:00:00,7.1,90.9,0.3,0.0
2023-12-20 06:00:00,8.9,82.5,3.0,0.0
2023-12-20 07:00:00,12.3,65.4,2.7,89.0
2023-12-20 08:00:00,14.9,56.5,6.7,134.0
2023-12-20 09:00:00,17.6,49.3,9.7,288.0
2023-12-20 10:00:00,20.4,40.6,10.5,301.0
2023-12-20 11:00:00,22.1,36.0,10.4,355.0
2023-12-20 12:00:00,22.0,34.6,13.3,269.0
2023-12-20 13:00:00,22.8,32.6,22.5,317.0
2023-12-20 14:00:00,23.8,30.4,30.5,300.0
2023-12-20 15:00:00,23.5,31.4,32.0,280.0
2023-12-20 16:00:00,22.8,32.4,30.8,272.0
2023-12-20 17:00:00,22.4,32.0,29.6,301.0
2023-12-20 18:00:00,21.2,33.8,23.7,292.0
2023-12-20 19:00:00,19.5,37.4,22.0,277.0
2023-12-20 20:00:00,18.0,41.4,17.9,291.0
2023-12-20 21:00:00,16.9,45.8,13.9,262.0
2023-12-20 22:00:00,16.2,49.9,11.3,226.0
2023-12-20 23:00:00,13.4,63.7,6.9,313.0
2023-12-21 00:00:00,11.8,70.4,6.8,326.0
2023-12-21 01:00:00,10.5,74.2,5.2,241.0
2023-12-21 02:00:00,9.6,79.4,7.7,287.0
2023-12-21 03:00:00,8.6,84.1,5.4,245.0
2023-12-21 04:00:00,8.0,85.8,7.5,304.0
2023-12-21 05:00:00,7.9,87.6,10.0,314.0
2023-12-21 06:00:00,9.2,83.0,9.2,314.0
2023-12-21 07:00:00,12.1,71.9,9.8,288.0
2023-12-21 08:00:00,14.7,63.1,9.1,276.0
2023-12-21 09:00:00,17.2,52.9,9.4,285.0
2023-12-21 10:00:00,19.5,43.8,10.8,227.0
2023-12-21 11:00:00,21.5,35.9,11.1,339.0
2023-12-21 12:00:00,23.2,34.7,11.2,359.0
2023-12-21 13:00:00,24.5,34.2,5.1,332.0
2023-12-21 14:00:00,24.9,32.9,10.2,155.0
2023-12-21 15:00:00,25.3,31.8,9.1,303.0
2023-12-21 16:00:00,24.7,33.7,16.0,134.0
2023-12-21 17:00:00,24.3,35.4,19.2,302.0
2023-12-21 18:00:00,22.8,39.9,20.7,266.0
2023-12-21 19:00:00,20.9,43.8,21.2,283.0
2023-12-21 20:00:00,19.4,47.0,18.8,284.0
2023-12-21 21:00:00,18.3,49.6,15.6,297.0
2023-12-21 22:00:00,17.0,54.1,14.0,301.0
2023-12-21 23:00:00,16.0,57.9,12.4,259.0
2023-12-22 00:00:00,15.4,58.8,10.7,237.0
2023-12-22 01:00:00,13.6,66.3,7.6,238.0
2023-12-22 02:00:00,13.5,67.3,8.1,219.0
2023-12-22 03:00:00,13.1,71.8,8.4,267.0
2023-12-22 04:00:00,13.4,70.0,10.3,265.0
2023-12-22 05:00:00,13.3,70.8,10.1,278.0
2023-12-22 06:00:00,13.8,67.9,11.3,306.0
2023-12-22 07:00:00,14.6,63.3,14.8,213.0
2023-12-22 08:00:00,15.1,60.1,15.2,256.0
2023-12-22 09:00:00,16.7,50.7,24.6,253.0
2023-12-22 10:00:00,17.9,45.7,32.8,311.0
2023-12-22 11:00:00,18.8,42.2,35.5,291.0
2023-12-22 12:00:00,19.6,38.6,33.0,291.0
2023-12-22 13:00:00,19.2,40.1,34.7,283.0
2023-12-22 14:00:00,18.6,41.2,19.8,239.0
2023-12-22 15:00:00,18.7,39.9,25.0,275.0
2023-12-22 16:00:00,18.8,39.2,24.7,274.0
2023-12-22 17:00:00,18.8,36.9,25.2,276.0
2023-12-22 18:00:00,18.3,37.8,25.7,285.0
2023-12-22 19:00:00,16.1,47.5,28.3,286.0
2023-12-22 20:00:00,14.8,50.3,18.6,266.0
2023-12-22 21:00:00,14.1,48.9,13.1,260.0
2023-12-22 22:00:00,12.8,54.6,6.4,232.0
2023-12-22 23:00:00,10.8,63.5,6.8,292.0
2023-12-23 00:00:00,9.4,71.4,7.6,301.0
2023-12-23 01:00:00,8.7,73.2,9.2,297.0
2023-12-23 02:00:00,8.4,71.4,11.4,298.0
2023-12-23 03:00:00,8.2,72.0,9.8,252.0
2023-12-23 04:00:00,6.8,78.3,8.6,267.0
2023-12-23 05:00:00,6.1,81.7,9.9,292.0
2023-12-23 06:00:00,7.7,76.9,10.9,254.0
2023-12-23 07:00:00,10.3,70.7,9.3,250.0
2023-12-23 08:00:00,12.4,60.6,11.5,239.0
2023-12-23 09:00:00,14.7,51.9,12.5,284.0
2023-12-23 10:00:00,17.1,42.1,12.3,333.0
2023-12-23 11:00:00,19.2,36.1,13.4,296.0
2023-12-23 12:00:00,20.8,33.4,13.0,152.0
2023-12-23 13:00:00,22.2,29.2,16.0,309.0
2023-12-23 14:00:00,22.6,28.5,17.1,115.0
2023-12-23 15:00:00,23.1,27.9,11.6,29.0
2023-12-23 16:00:00,23.8,24.8,19.2,156.0
2023-12-23 17:00:00,23.3,26.4,14.4,310.0
2023-12-23 18:00:00,22.4,28.1,19.6,286.0
2023-12-23 19:00:00,20.5,30.8,10.2,317.0
2023-12-23 20:00:00,18.9,36.8,9.7,135.0
2023-12-23 21:00:00,17.0,44.5,8.4,219.0
2023-12-23 22:00:00,14.0,55.8,6.6,272.0
2023-12-23 23:00:00,13.2,58.8,7.5,292.0
2023-12-24 00:00:00,12.1,62.8,8.7,283.0
2023-12-24 01:00:00,11.1,66.7,12.3,285.0
2023-12-24 02:00:00,10.4,69.8,11.3,312.0
2023-12-24 03:00:00,10.0,73.1,13.8,260.0
2023-12-24 04:00:00,9.5,76.3,12.8,276.0
2023-12-24 05:00:00,9.9,75.3,11.1,299.0
2023-12-24 06:00:00,10.8,72.4,11.9,267.0
2023-12-24 07:00:00,12.3,69.6,12.0,276.0
2023-12-24 08:00:00,13.2,65.4,10.8,269.0
2023-12-24 09:00:00,13.9,62.6,12.9,267.0
2023-12-24 10:00:00,15.4,57.6,14.1,250.0
2023-12-24 11:00:00,17.5,50.8,15.3,313.0
2023-12-24 12:00:00,19.0,47.7,12.3,360.0
2023-12-24 13:00:00,19.1,44.0,15.2,125.0
2023-12-24 14:00:00,19.3,41.7,19.7,313.0
2023-12-24 15:00:00,19.8,39.6,26.1,283.0
2023-12-24 16:00:00,20.6,38.2,20.1,304.0
2023-12-24 17:00:00,20.0,39.2,21.0,335.0
2023-12-24 18:00:00,19.2,40.9,21.6,294.0
2023-12-24 19:00:00,18.0,44.8,17.7,316.0
2023-12-24 20:00:00,16.3,50.9,12.2,278.0
2023-12-24 21:00:00,14.6,57.9,8.9,282.0
2023-12-24 22:00:00,13.1,65.1,7.0,263.0
2023-12-24 23:00:00,11.8,72.5,8.6,264.0
2023-12-25 00:00:00,11.5,73.8,10.5,298.0
2023-12-25 01:00:00,11.0,74.7,11.3,290.0
2023-12-25 02:00:00,10.4,79.1,11.4,278.0
2023-12-25 03:00:00,9.4,82.3,11.3,291.0
2023-12-25 04:00:00,8.8,85.8,10.8,266.0
2023-12-25 05:00:00,8.8,87.1,10.2,279.0
2023-12-25 06:00:00,9.7,82.4,10.2,280.0
2023-12-25 07:00:00,12.0,74.6,10.6,284.0
2023-12-25 08:00:00,14.4,65.2,10.0,257.0
2023-12-25 09:00:00,16.7,58.1,10.4,254.0
2023-12-25 10:00:00,19.3,50.2,9.1,301.0
2023-12-25 11:00:00,21.8,44.6,7.6,298.0
2023-12-25 12:00:00,25.0,37.6,9.1,280.0
2023-12-25 13:00:00,26.8,27.8,18.6,259.0
2023-12-25 14:00:00,27.6,25.3,22.1,309.0
2023-12-25 15:00:00,27.7,23.4,22.1,289.0
2023-12-25 16:00:00,27.9,24.6,19.6,324.0
2023-12-25 17:00:00,27.2,26.0,23.3,305.0
2023-12-25 18:00:00,26.4,28.8,18.5,322.0
2023-12-25 19:00:00,24.7,34.4,12.8,331.0
2023-12-25 20:00:00,21.0,49.0,7.1,315.0
2023-12-25 21:00:00,18.7,57.9,8.5,300.0
2023-12-25 22:00:00,17.3,63.0,10.3,321.0
2023-12-25 23:00:00,17.0,63.2,9.5,293.0
2023-12-26 00:00:00,16.6,65.8,9.3,315.0
2023-12-26 01:00:00,15.0,73.6,5.8,264.0
2023-12-26 02:00:00,13.1,82.4,4.4,252.0
2023-12-26 03:00:00,11.8,87.6,4.7,300.0
2023-12-26 04:00:00,10.6,91.5,4.3,316.0
2023-12-26 05:00:00,10.3,93.9,5.1,328.0
2023-12-26 06:00:00,11.5,90.6,3.5,108.0
2023-12-26 07:00:00,15.2,76.1,6.8,87.0
2023-12-26 08:00:00,17.8,65.8,3.9,309.0
2023-12-26 09:00:00,20.0,56.6,6.0,62.0
2023-12-26 10:00:00,23.3,45.6,10.2,308.0
2023-12-26 11:00:00,25.2,38.5,7.3,124.0
2023-12-26 12:00:00,26.6,36.6,4.2,271.0
2023-12-26 13:00:00,27.9,32.1,5.9,141.0
2023-12-26 14:00:00,29.3,28.2,3.0,0.0
2023-12-26 15:00:00,29.9,23.3,4.2,0.0
2023-12-26 16:00:00,30.2,21.6,9.5,285.0
2023-12-26 17:00:00,29.6,22.2,5.3,0.0
2023-12-26 18:00:00,28.7,22.8,18.4,8.0
2023-12-26 19:00:00,26.5,28.1,13.0,308.0
2023-12-26 20:00:00,23.5,36.5,8.4,277.0
2023-12-26 21:00:00,21.7,41.2,10.2,262.0
2023-12-26 22:00:00,18.6,52.6,9.1,298.0
2023-12-26 23:00:00,17.0,55.8,11.2,307.0
2023-12-27 00:00:00,15.4,62.2,9.8,288.0
2023-12-27 01:00:00,14.2,66.3,8.9,291.0
2023-12-27 02:00:00,13.0,71.9,9.6,285.0
2023-12-27 03:00:00,12.4,72.4,10.1,269.0
2023-12-27 04:00:00,11.5,77.0,10.9,305.0
2023-12-27 05:00:00,11.0,77.6,11.6,287.0
2023-12-27 06:00:00,12.1,72.1,11.6,269.0
2023-12-27 07:00:00,14.6,62.0,12.3,288.0
2023-12-27 08:00:00,17.5,54.5,9.6,283.0
2023-12-27 09:00:00,20.1,46.8,11.1,242.0
2023-12-27 10:00:00,23.1,36.3,14.8,280.0
2023-12-27 11:00:00,25.6,28.7,15.9,301.0
2023-12-27 12:00:00,27.0,22.5,24.9,264.0
2023-12-27 13:00:00,26.6,22.5,25.7,295.0
2023-12-27 14:00:00,26.2,22.9,25.3,301.0
2023-12-27 15:00:00,26.2,23.3,24.3,293.0
2023-12-27 16:00:00,25.8,23.7,23.9,279.0
2023-12-27 17:00:00,24.7,27.5,22.6,276.0
2023-12-27 18:00:00,23.3,31.5,22.9,279.0
2023-12-27 19:00:00,20.7,40.8,17.9,256.0
2023-12-27 20:00:00,19.3,45.4,20.4,289.0
2023-12-27 21:00:00,18.4,48.4,15.1,239.0
2023-12-27 22:00:00,18.1,49.5,15.1,269.0
2023-12-27 23:00:00,17.5,52.0,14.5,253.0
2023-12-28 00:00:00,17.1,53.5,14.9,258.0
2023-12-28 01:00:00,16.7,55.0,11.0,263.0
2023-12-28 02:00:00,15.5,61.6,8.9,263.0
2023-12-28 03:00:00,14.6,65.6,10.3,292.0
2023-12-28 04:00:00,14.3,67.4,11.6,288.0
2023-12-28 05:00:00,13.2,74.0,9.8,312.0
2023-12-28 06:00:00,14.3,66.3,10.3,228.0
2023-12-28 07:00:00,14.9,64.9,12.5,305.0
2023-12-28 08:00:00,15.8,62.6,12.1,304.0
2023-12-28 09:00:00,18.1,53.8,9.8,297.0
2023-12-28 10:00:00,19.5,46.0,13.5,93.0
2023-12-28 11:00:00,20.6,38.6,22.5,303.0
2023-12-28 12:00:00,22.0,32.4,29.4,281.0
2023-12-28 13:00:00,22.6,28.9,28.6,287.0
2023-12-28 14:00:00,22.9,29.0,32.0,295.0
2023-12-28 15:00:00,22.8,28.0,34.2,292.0
2023-12-28 16:00:00,22.0,29.8,36.5,275.0
2023-12-28 17:00:00,21.0,31.8,39.6,285.0
2023-12-28 18:00:00,19.8,32.2,37.6,291.0
2023-12-28 19:00:00,18.0,32.6,29.0,293.0
2023-12-28 20:00:00,16.6,32.3,26.5,301.0
2023-12-28 21:00:00,15.6,32.4,21.1,288.0
2023-12-28 22:00:00,14.6,34.0,13.4,284.0
2023-12-28 23:00:00,14.3,34.5,12.9,218.0
2023-12-29 00:00:00,12.0,45.7,9.1,290.0
2023-12-29 01:00:00,10.0,54.8,10.4,279.0
2023-12-29 02:00:00,9.9,54.4,10.4,295.0
2023-12-29 03:00:00,9.2,56.8,12.1,305.0
2023-12-29 04:00:00,7.4,66.0,5.8,291.0
2023-12-29 05:00:00,6.5,73.1,5.1,298.0
2023-12-29 06:00:00,7.6,72.0,9.0,298.0
2023-12-29 07:00:00,11.1,57.2,9.6,281.0
2023-12-29 08:00:00,14.0,48.4,9.6,275.0
2023-12-29 09:00:00,16.6,39.7,11.3,302.0
2023-12-29 10:00:00,18.9,33.8,10.6,279.0
2023-12-29 11:00:00,20.8,29.4,10.8,142.0
2023-12-29 12:00:00,22.4,28.0,11.5,316.0
2023-12-29 13:00:00,23.9,25.4,12.3,268.0
2023-12-29 14:00:00,25.2,23.9,12.5,267.0
2023-12-29 15:00:00,26.0,23.6,10.9,296.0
2023-12-29 16:00:00,25.5,25.1,11.2,154.0
2023-12-29 17:00:00,25.8,24.4,11.7,47.0
2023-12-29 18:00:00,25.1,26.7,14.6,310.0
2023-12-29 19:00:00,23.1,32.5,12.7,317.0
2023-12-29 20:00:00,20.0,44.5,6.9,292.0
2023-12-29 21:00:00,16.9,57.1,7.7,334.0
2023-12-29 22:00:00,16.0,59.6,11.5,286.0
2023-12-29 23:00:00,14.8,64.4,11.4,294.0
